# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:(.)w_scf              17:phi_scf               18:phi'_scf              19:V_scf                 20:V'_scf                21:V''_scf               22:gr.fac. D             23:gr.fac. f          
       9.040786477097e+07       9.247363754831e-14       5.126602463861e-03       1.763521111445e+10       7.864203580512e+03       8.698583373746e-05       7.109858617025e+11       2.959839843580e-03       1.838247315314e+20       1.811470093368e+15       9.897638427727e+15       1.271642304112e+20       3.110006710512e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       7.779488139827e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.271306718822e-02       7.190561070188e-02 
       8.977940886054e+07       9.377279153017e-14       5.162488343558e-03       1.739088882506e+10       7.864203544626e+03       8.759473421403e-05       7.060435532597e+11       2.980558488918e-03       1.787664670783e+20       1.773955642442e+15       9.692664317228e+15       1.236650804273e+20       3.024430141256e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       7.944002782448e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.272445977070e-02       7.186994760683e-02 
       8.915532156120e+07       9.509019715392e-14       5.198625419325e-03       1.714995144882e+10       7.864203508489e+03       8.820789698888e-05       7.011356004863e+11       3.001422161493e-03       1.738473897665e+20       1.737218093107e+15       9.491935096595e+15       1.202622157774e+20       2.941208346970e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       8.111996448271e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.273585241457e-02       7.183432295653e-02 
       8.853557250526e+07       9.642611083325e-14       5.235015449216e-03       1.691235209005e+10       7.864203472099e+03       8.882535189804e-05       6.962617645643e+11       3.022431876448e-03       1.690636696142e+20       1.701241356201e+15       9.295362856729e+15       1.169529869995e+20       2.860276532179e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       8.283542708703e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.274724512028e-02       7.179873671372e-02 
       8.792013153610e+07       9.778079258410e-14       5.271660205835e-03       1.667804450275e+10       7.864203435454e+03       8.944712898636e-05       6.914218083360e+11       3.043588656033e-03       1.644115820285e+20       1.666009675759e+15       9.102861509073e+15       1.137348175361e+20       2.781571684358e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       8.458716690972e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.275863788830e-02       7.176318884136e-02 
       8.730896870674e+07       9.915450607530e-14       5.308561469974e-03       1.644698308165e+10       7.864203398553e+03       9.007325850904e-05       6.866154962920e+11       3.064893529654e-03       1.598875049055e+20       1.631507622113e+15       8.914346747913e+15       1.106052017283e+20       2.705032524881e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       8.637595111025e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.277003071909e-02       7.172767930265e-02 
       8.670205427839e+07       1.005475186799e-13       5.345721037884e-03       1.621912285329e+10       7.864203361394e+03       9.070377093303e-05       6.818425945600e+11       3.086347533921e-03       1.554879158095e+20       1.597720085134e+15       8.729736013454e+15       1.075617028647e+20       2.630599461302e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       8.820256307131e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.278142361314e-02       7.169220806102e-02 
       8.609935871895e+07       1.019601015272e-13       5.383140717640e-03       1.599441946732e+10       7.864203323974e+03       9.133869693857e-05       6.771028708938e+11       3.107951712700e-03       1.512093892312e+20       1.564632267613e+15       8.548948455665e+15       1.046019512845e+20       2.558214540964e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       9.006780274180e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.279281657091e-02       7.165677508012e-02 
       8.550085270163e+07       1.033925295554e-13       5.420822330052e-03       1.577282918779e+10       7.864203286292e+03       9.197806742066e-05       6.723960946612e+11       3.129707117161e-03       1.470485939202e+20       1.532229678783e+15       8.371904898871e+15       1.017236425324e+20       2.487821405872e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       9.197248698722e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.280420959289e-02       7.162138032383e-02 
       8.490650710350e+07       1.048450815654e-13       5.458767709570e-03       1.555430888472e+10       7.864203248347e+03       9.262191349055e-05       6.677220368333e+11       3.151614805837e-03       1.430022902914e+20       1.500498127974e+15       8.198527807077e+15       9.892453556412e+19       2.419365248814e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999999e-01       7.933743719450e-01       9.391744994736e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.281560267955e-02       7.158602375627e-02 
       8.431629300406e+07       1.063180402748e-13       5.496978699739e-03       1.533881602566e+10       7.864203210136e+03       9.327026647728e-05       6.630804699735e+11       3.173675844664e-03       1.390673279025e+20       1.469423718394e+15       8.028741250010e+15       9.620245100176e+19       2.352792770692e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       9.590354340165e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.282699583139e-02       7.155070534177e-02 
       8.373018168387e+07       1.078116923730e-13       5.535457162296e-03       1.512630866742e+10       7.864203171657e+03       9.392315792920e-05       6.584711682259e+11       3.195891307043e-03       1.352406430013e+20       1.438992841045e+15       7.862470869869e+15       9.355526943688e+19       2.288052139019e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       9.793163714212e-14       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.283838904888e-02       7.151542504492e-02 
       8.314814462310e+07       1.093263285770e-13       5.574204968980e-03       1.491674544788e+10       7.864203132910e+03       9.458061961546e-05       6.538939073048e+11       3.218262273885e-03       1.315192561404e+20       1.409192168764e+15       7.699643848756e+15       9.098092978033e+19       2.225092947567e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.000026193544e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.284978233254e-02       7.148018283052e-02 
       8.257015350019e+07       1.108622436880e-13       5.613224004264e-03       1.471008557799e+10       7.864203093891e+03       9.524268352765e-05       6.493484644834e+11       3.240789833671e-03       1.279002698568e+20       1.380008650386e+15       7.540188876791e+15       8.847742765750e+19       2.163866177118e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.021173970065e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.286117568284e-02       7.144497866362e-02 
       8.199618019045e+07       1.124197366488e-13       5.652516167174e-03       1.450628883381e+10       7.864203054598e+03       9.590938188124e-05       6.448346185834e+11       3.263475082495e-03       1.243808664167e+20       1.351429505027e+15       7.384036120875e+15       8.604281384768e+19       2.104324157300e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.042768962463e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.287256910030e-02       7.140981250948e-02 
       8.142619676469e+07       1.139991106019e-13       5.692083370377e-03       1.430531554866e+10       7.864203015031e+03       9.658074711726e-05       6.403521499636e+11       3.286319124127e-03       1.209583056210e+20       1.323442216487e+15       7.231117194111e+15       8.367519276648e+19       2.046420529469e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.064820628070e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.288396258542e-02       7.137468433361e-02 
       8.086017548787e+07       1.156006729486e-13       5.731927537454e-03       1.410712660543e+10       7.864202975187e+03       9.725681190378e-05       6.359008405101e+11       3.309323070062e-03       1.176299226722e+20       1.296034527769e+15       7.081365125855e+15       8.137272098984e+19       1.990110210616e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.087338624210e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.289535613870e-02       7.133959410177e-02 
       8.029808881774e+07       1.172247354088e-13       5.772050607447e-03       1.391168342894e+10       7.864202935064e+03       9.793760913758e-05       6.314804736247e+11       3.332488039573e-03       1.143931260993e+20       1.269194435712e+15       6.934714332382e+15       7.913360581882e+19       1.935349358269e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.110332812434e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.290674976067e-02       7.130454177992e-02 
       7.973990940351e+07       1.188716140815e-13       5.812454533952e-03       1.371894797844e+10       7.864202894660e+03       9.862317194570e-05       6.270908342152e+11       3.355815159769e-03       1.112453957405e+20       1.242910185733e+15       6.791100588169e+15       7.695610388376e+19       1.882095336350e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.133813262835e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.291814345182e-02       7.126952733427e-02 
       7.918561008451e+07       1.205416295067e-13       5.853141281477e-03       1.352888274022e+10       7.864202853973e+03       9.931353368708e-05       6.227317086844e+11       3.379305565646e-03       1.081842807805e+20       1.217170266678e+15       6.650460997762e+15       7.483851978692e+19       1.830306681986e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.157790258457e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.292953721270e-02       7.123455073129e-02 
       7.863516388888e+07       1.222351067273e-13       5.894112829992e-03       1.334145072030e+10       7.864202813002e+03       1.000087279542e-04       6.184028849200e+11       3.402960400147e-03       1.052073978425e+20       1.191963405783e+15       6.512733968235e+15       7.277920478246e+19       1.779943073223e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.182274299802e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.294093104381e-02       7.119961193765e-02 
       7.808854403225e+07       1.239523753528e-13       5.935371173109e-03       1.315661543723e+10       7.864202771743e+03       1.007087885745e-04       6.141041522840e+11       3.426780814212e-03       1.023124291327e+20       1.167278563736e+15       6.377859182215e+15       7.077655549269e+19       1.730965297631e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.207276109426e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.295232494568e-02       7.116471092028e-02 
       7.754572391642e+07       1.256937696232e-13       5.976918318993e-03       1.297434091496e+10       7.864202730196e+03       1.014137496125e-04       6.098353016028e+11       3.450767966838e-03       9.949712063548e+19       1.143104929843e+15       6.245777571464e+15       6.882901265971e+19       1.683335221777e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.232806636635e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.296371891886e-02       7.112984764635e-02 
       7.700667712812e+07       1.274596284742e-13       6.018756287631e-03       1.279459167590e+10       7.864202688358e+03       1.021236453710e-04       6.055961251567e+11       3.474923025134e-03       9.675928035845e+19       1.119431917292e+15       6.116431291012e+15       6.693505993139e+19       1.637015761531e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.258877062281e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.297511296386e-02       7.109502208326e-02 
       7.647137743765e+07       1.292502956030e-13       6.060887116291e-03       1.261733273396e+10       7.864202646228e+03       1.028385103930e-04       6.013864166700e+11       3.499247164378e-03       9.409677662578e+19       1.096249158517e+15       5.989763693823e+15       6.509322268071e+19       1.591970853193e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.285498803656e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.298650708124e-02       7.106023419865e-02 
       7.593979879766e+07       1.310661195354e-13       6.103312854066e-03       1.244252958775e+10       7.864202603802e+03       1.035583794632e-04       5.972059713009e+11       3.523741568075e-03       9.150753641851e+19       1.073546500661e+15       5.865719305988e+15       6.330206685763e+19       1.548165425419e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.312683519497e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.299790127154e-02       7.102548396040e-02 
       7.541191534186e+07       1.329074536933e-13       6.146035565507e-03       1.227014821389e+10       7.864202561079e+03       1.042832876097e-04       5.930545856315e+11       3.548407428010e-03       8.898954376045e+19       1.051314001122e+15       5.744243802427e+15       6.156019787256e+19       1.505565371908e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.340443115087e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.300929553530e-02       7.099077133665e-02 
       7.488770138377e+07       1.347746564639e-13       6.189057328811e-03       1.210015506037e+10       7.864202518057e+03       1.050132701062e-04       5.889320576579e+11       3.573245944315e-03       8.654083814861e+19       1.029541923207e+15       5.625283983102e+15       5.986625951052e+19       1.464137524850e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999998e-01       7.933743719450e-01       1.368789747469e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.302068987307e-02       7.095609629576e-02 
       7.436713141545e+07       1.366680912693e-13       6.232380237634e-03       1.193251704002e+10       7.864202474734e+03       1.057483624728e-04       5.848381867805e+11       3.598258325518e-03       8.415951302671e+19       1.008220731863e+15       5.508787749713e+15       5.821893287519e+19       1.423849629104e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.397735830775e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.303208428542e-02       7.092145880634e-02 
       7.385018010630e+07       1.385881266368e-13       6.276006400185e-03       1.176720152407e+10       7.864202431108e+03       1.064886004787e-04       5.807727737940e+11       3.623445788607e-03       8.184371430077e+19       9.873410895014e+14       5.394704082887e+15       5.661693536202e+19       1.384670317080e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.427294041655e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.304347877290e-02       7.088685883725e-02 
       7.333682230178e+07       1.405351362715e-13       6.319937939224e-03       1.160417633578e+10       7.864202387177e+03       1.072340201431e-04       5.767356208778e+11       3.648809559088e-03       7.959163889548e+19       9.668938519097e+14       5.282983019830e+15       5.505901965962e+19       1.346569084320e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.457477324836e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.305487333607e-02       7.085229635758e-02 
       7.282703302222e+07       1.425094991283e-13       6.364176991156e-03       1.144340974424e+10       7.864202342938e+03       1.079846577377e-04       5.727265315867e+11       3.674350871045e-03       7.740153335036e+19       9.468700642469e+14       5.173575632445e+15       5.354397277858e+19       1.309516265746e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.488298898784e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.306626797551e-02       7.081777133668e-02 
       7.232078746158e+07       1.445115994859e-13       6.408725709662e-03       1.128487045812e+10       7.864202298389e+03       1.087405497877e-04       5.687453108409e+11       3.700070967199e-03       7.527169245454e+19       9.272609571211e+14       5.066434005911e+15       5.207061510707e+19       1.273483012566e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.519772261499e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.307766269178e-02       7.078328374414e-02 
       7.181806098627e+07       1.465418270216e-13       6.453586261159e-03       1.112852761961e+10       7.864202253528e+03       1.095017330742e-04       5.647917649165e+11       3.725971098969e-03       7.320045791901e+19       9.080579427492e+14       4.961511217690e+15       5.063779949234e+19       1.238441269805e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.551911196422e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.308905748547e-02       7.074883354980e-02 
       7.131882913393e+07       1.486005768872e-13       6.498760830254e-03       1.097435079843e+10       7.864202208354e+03       1.102682446359e-04       5.608657014364e+11       3.752052526534e-03       7.118621708557e+19       8.892526111960e+14       4.858761316983e+15       4.924441034761e+19       1.204363754471e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.584729778473e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.310045235715e-02       7.071442072373e-02 
       7.082306761223e+07       1.506882497858e-13       6.544251613377e-03       1.082230998589e+10       7.864202162863e+03       1.110401217705e-04       5.569669293609e+11       3.778316518892e-03       6.922740167115e+19       8.708367266908e+14       4.758139304604e+15       4.788936278347e+19       1.171223934307e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.618242380214e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.311184730742e-02       7.068004523628e-02 
       7.033075229774e+07       1.528052520497e-13       6.590060824237e-03       1.067237558903e+10       7.864202117054e+03       1.118174020369e-04       5.530952589781e+11       3.804764353923e-03       6.732248654681e+19       8.528022240208e+14       4.659601113273e+15       4.657160176313e+19       1.138996007133e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.652463678146e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.312324233685e-02       7.064570705802e-02 
       6.984185923469e+07       1.549519957199e-13       6.636190692006e-03       1.052451842490e+10       7.864202070924e+03       1.126001232570e-04       5.492505018949e+11       3.831397318453e-03       6.546998855021e+19       8.351412049990e+14       4.563103588316e+15       4.529010128105e+19       1.107654880761e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.687408659130e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.313463744605e-02       7.061140615978e-02 
       6.935636463385e+07       1.571288986257e-13       6.682643460408e-03       1.037870971486e+10       7.864202024471e+03       1.133883235172e-04       5.454324710277e+11       3.858216708313e-03       6.366846533088e+19       8.178459350050e+14       4.468604468768e+15       4.404386356404e+19       1.077176153453e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.723092626958e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.314603263562e-02       7.057714251265e-02 
       6.887424487134e+07       1.593363844665e-13       6.729421390446e-03       1.023492107897e+10       7.864201977693e+03       1.141820411709e-04       5.416409805936e+11       3.885223828403e-03       6.191651422717e+19       8.009088395975e+14       4.376062368861e+15       4.283191829440e+19       1.047536094928e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999997e-01       7.933743719450e-01       1.759531209050e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.315742790615e-02       7.054291608796e-02 
       6.839547648752e+07       1.615748828940e-13       6.776526758586e-03       1.009312453049e+10       7.864201930588e+03       1.149813148395e-04       5.378758461009e+11       3.912419992759e-03       6.021277117418e+19       7.843225011975e+14       4.285436759902e+15       4.165332185449e+19       1.018711627879e+20       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.796740363298e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.316882325825e-02       7.050872685730e-02 
       6.792003618582e+07       1.638448295960e-13       6.823961855844e-03       9.953292470394e+09       7.864201883153e+03       1.157861834150e-04       5.341368843405e+11       3.939806524611e-03       5.855590964167e+19       7.680796558397e+14       4.196687952523e+15       4.050715659193e+19       9.906803100120e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.834736385057e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.318021869255e-02       7.047457479250e-02 
       6.744790083159e+07       1.661466663812e-13       6.871728990518e-03       9.815397682046e+09       7.864201835386e+03       1.165966860618e-04       5.304239133769e+11       3.967384756453e-03       5.694463960123e+19       7.521731899908e+14       4.109777079298e+15       3.939253010522e+19       9.634203165672e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.873535914280e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.319161420964e-02       7.044045986566e-02 
       6.697904745103e+07       1.684808412647e-13       6.919830486368e-03       9.679413325866e+09       7.864201787284e+03       1.174128622182e-04       5.267367525391e+11       3.995156030104e-03       5.537770652189e+19       7.365961374347e+14       4.024666077723e+15       3.830857454886e+19       9.369104233296e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.913155942805e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.320300981017e-02       7.040638204913e-02 
       6.651345323001e+07       1.708478085560e-13       6.968268684432e-03       9.545312934122e+09       7.864201738846e+03       1.182347515985e-04       5.230752224123e+11       4.023121696776e-03       5.385389039332e+19       7.213416762213e+14       3.941317673544e+15       3.725444595766e+19       9.111299901033e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.953613821793e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.321440549474e-02       7.037234131550e-02 
       6.605109551301e+07       1.732480289469e-13       7.017045941211e-03       9.413070405774e+09       7.864201690069e+03       1.190623941954e-04       5.194391448285e+11       4.051283117135e-03       5.237200477595e+19       7.064031256792e+14       3.859695364436e+15       3.622932358962e+19       8.860589446407e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       1.994927269335e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.322580126400e-02       7.033833763765e-02 
       6.559195180199e+07       1.756819696011e-13       7.066164629578e-03       9.282660001395e+09       7.864201640950e+03       1.198958302810e-04       5.158283428585e+11       4.079641661375e-03       5.093089587720e+19       6.917739434892e+14       3.779763404014e+15       3.523240928695e+19       8.616777670150e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       2.037114378203e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.323719711858e-02       7.030437098868e-02 
       6.513599975530e+07       1.781501042455e-13       7.115627140593e-03       9.154056338161e+09       7.864201591488e+03       1.207351004099e-04       5.122426408029e+11       4.108198709278e-03       4.952944165315e+19       6.774477228201e+14       3.701486786178e+15       3.426292685456e+19       8.379674744222e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       2.080193623778e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.324859305912e-02       7.027044134198e-02 
       6.468321718658e+07       1.806529132620e-13       7.165435879870e-03       9.027234384909e+09       7.864201541679e+03       1.215802454200e-04       5.086818641837e+11       4.136955650281e-03       4.816655093490e+19       6.634181895219e+14       3.624831229786e+15       3.332012145576e+19       8.149096064008e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999996e-01       7.933743719450e-01       2.124183872137e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.325998908626e-02       7.023654867117e-02 
       6.423358206373e+07       1.831908837816e-13       7.215593271212e-03       8.902169457268e+09       7.864201491521e+03       1.224313064354e-04       5.051458397356e+11       4.165913883551e-03       4.684116257901e+19       6.496791993786e+14       3.549763163635e+15       3.240325902453e+19       7.924862104591e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.169104388321e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.327138520065e-02       7.020269295016e-02 
       6.378707250777e+07       1.857645097782e-13       7.266101754794e-03       8.778837212851e+09       7.864201441013e+03       1.232883248681e-04       5.016343953978e+11       4.195074818043e-03       4.555224464130e+19       6.362247354173e+14       3.476249711761e+15       3.151162569399e+19       7.706798280973e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.214974844766e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.328278140296e-02       7.016887415310e-02 
       6.334366679182e+07       1.883742921658e-13       7.316963788071e-03       8.657213646520e+09       7.864201390151e+03       1.241513424198e-04       4.981473603057e+11       4.224439872577e-03       4.429879357335e+19       6.230489052727e+14       3.404258679045e+15       3.064452724055e+19       7.494734812149e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.261815329923e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.329417769383e-02       7.013509225441e-02 
       6.290334334004e+07       1.910207388953e-13       7.368181846687e-03       8.537275085711e+09       7.864201338933e+03       1.250204010843e-04       4.946845647823e+11       4.254010475900e-03       4.307983344117e+19       6.101459386071e+14       3.333758537106e+15       2.980128854346e+19       7.288506588910e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.309646357049e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.330557407394e-02       7.010134722876e-02 
       6.246608072654e+07       1.937043650537e-13       7.419758421747e-03       8.418998185829e+09       7.864201287356e+03       1.258955431491e-04       4.912458403300e+11       4.283788066763e-03       4.189441516533e+19       5.975101845828e+14       3.264718410497e+15       2.898125305907e+19       7.087953045300e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.358488873197e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.331697054394e-02       7.006763905112e-02 
       6.203185767442e+07       1.964256929643e-13       7.471696023458e-03       8.302359925702e+09       7.864201235419e+03       1.267768111979e-04       4.878310196227e+11       4.313774093984e-03       4.074161578199e+19       5.851361093877e+14       3.197108063185e+15       2.818378230974e+19       6.892918033591e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.408364268387e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.332836710453e-02       7.003396769667e-02 
       6.160065305463e+07       1.991852522880e-13       7.523997178396e-03       8.187337603101e+09       7.864201183117e+03       1.276642481124e-04       4.844399364972e+11       4.343970016522e-03       3.962053772434e+19       5.730182938115e+14       3.130897885304e+15       2.740825538664e+19       6.703249702716e+19       1.418126914459e+02      -1.418126914459e+02      -9.999999999995e-01       7.933743719450e-01       2.459294384972e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.333976375637e-02       7.000033314091e-02 
       6.117244588503e+07       2.019835801270e-13       7.576664430417e-03       8.073908830322e+09       7.864201130450e+03       1.285578970747e-04       4.810724259456e+11       4.374377303549e-03       3.853030812366e+19       5.611514308724e+14       3.066058880193e+15       2.665406846639e+19       6.518800380036e+19       1.418126914459e+02      -1.418126914458e+02      -9.999999999994e-01       7.933743719450e-01       2.511301527203e-13       4.254380743377e+02      -6.201639896319e+05       8.545907580967e+05       2.335116050016e-02       6.996673535957e-02 
