# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   50       1.144741970172e-09       8.958585130642e-14      -2.622438954620e-12       9.862906248597e-19       2.106746645231e-13       1.154304726666e-11      -3.303419820616e-14 
   51       1.115965397791e-09       9.362915458977e-14      -2.774150233310e-12       1.026049681611e-18       2.015286759825e-13       1.111065596707e-11      -3.209391482293e-14 
   52       1.089666073574e-09       9.766536535872e-14      -2.928695381513e-12       1.066668550202e-18       1.929504513053e-13       1.070170971514e-11      -3.100656835383e-14 
   53       1.065684364773e-09       1.016799506823e-13      -3.085736162406e-12       1.108164313643e-18       1.849058790444e-13       1.031546933889e-11      -2.987070128118e-14 
   54       1.043764983323e-09       1.056575085260e-13      -3.244905108203e-12       1.150555716852e-18       1.773384384855e-13       9.950285422274e-12      -2.880044514687e-14 
   55       1.023627565041e-09       1.095828533225e-13      -3.405805936197e-12       1.193860840405e-18       1.701853838568e-13       9.604137109058e-12      -2.789886297295e-14 
   56       1.005212514721e-09       1.134446282865e-13      -3.568016681444e-12       1.238089297519e-18       1.634342042124e-13       9.276540828859e-12      -2.716857024396e-14 
   57       9.884858547781e-10       1.172325600473e-13      -3.731085993958e-12       1.283248211459e-18       1.570777434202e-13       8.967012084450e-12      -2.658017284174e-14 
   58       9.733651901828e-10       1.209364593713e-13      -3.894531313223e-12       1.329344408261e-18       1.510971523763e-13       8.674473914377e-12      -2.609736176402e-14 
   59       9.597167634032e-10       1.245462467612e-13      -4.057838144608e-12       1.376384388002e-18       1.454611775237e-13       8.397221012812e-12      -2.567656725966e-14 
   60       9.473525093418e-10       1.280519780557e-13      -4.220459335776e-12       1.424374296071e-18       1.401254493728e-13       8.132883849413e-12      -2.526661296378e-14 
   61       9.360784532224e-10       1.314436815298e-13      -4.381842688057e-12       1.473318452087e-18       1.350439770975e-13       7.879054294970e-12      -2.482015770951e-14 
   62       9.258592613745e-10       1.347107685540e-13      -4.541522669850e-12       1.523214615785e-18       1.302082568799e-13       7.635407768339e-12      -2.433180454242e-14 
   63       9.166855676661e-10       1.378425354758e-13      -4.699048098950e-12       1.574057602692e-18       1.256157192689e-13       7.401995926026e-12      -2.380797086914e-14 
   64       9.085245998646e-10       1.408283596769e-13      -4.853955796121e-12       1.625840559696e-18       1.212579799463e-13       7.178612593309e-12      -2.325588319177e-14 
   65       9.013188636476e-10       1.436577191911e-13      -5.005770760556e-12       1.678554890554e-18       1.171205155366e-13       6.964778873180e-12      -2.268360525714e-14 
   66       8.949848266149e-10       1.463202123235e-13      -5.154006345339e-12       1.732190181396e-18       1.131823394159e-13       6.759728255280e-12      -2.210006620603e-14 
   67       8.894116022996e-10       1.488055772691e-13      -5.298164432903e-12       1.786734126235e-18       1.094156775212e-13       6.562391724833e-12      -2.151508872246e-14 
   68       8.844881781077e-10       1.511041600451e-13      -5.437752250407e-12       1.842175032820e-18       1.057932348769e-13       6.371704528655e-12      -2.093781105368e-14 
   69       8.801944473300e-10       1.532083845375e-13      -5.572336380222e-12       1.898510096325e-18       1.023124296063e-13       6.187631939294e-12      -2.037151885913e-14 
   70       8.765263432637e-10       1.551116169371e-13      -5.701500058879e-12       1.955738676008e-18       9.897550954011e-14       6.010325541740e-12      -1.981781191507e-14 
   71       8.734683518734e-10       1.568077743085e-13      -5.824828095723e-12       2.013859854848e-18       9.578226825091e-14       5.839813421495e-12      -1.927810489125e-14 
   72       8.709929258260e-10       1.582913556739e-13      -5.941907473942e-12       2.072872431048e-18       9.272991499819e-14       5.675993500035e-12      -1.875361442267e-14 
   73       8.690598985262e-10       1.595574730986e-13      -6.052327951603e-12       2.132774909531e-18       8.981294467377e-14       5.518626870270e-12      -1.824534618140e-14 
   74       8.676158981514e-10       1.606018827746e-13      -6.155682662684e-12       2.193565493443e-18       8.702300774698e-14       5.367331132003e-12      -1.775408194828e-14 
   75       8.665937616870e-10       1.614210161055e-13      -6.251568718105e-12       2.255242075657e-18       8.434878021000e-14       5.221573727392e-12      -1.728036668479e-14 
   76       8.659274402052e-10       1.620122179049e-13      -6.339589509412e-12       2.317805302233e-18       8.177877556583e-14       5.080809773248e-12      -1.682423535833e-14 
   77       8.656011479457e-10       1.623744424245e-13      -6.419360776207e-12       2.381268426567e-18       7.931066027915e-14       4.944939307386e-12      -1.638436448614e-14 
   78       8.656081528675e-10       1.625077413139e-13      -6.490506742240e-12       2.445649245099e-18       7.694340865197e-14       4.813921702621e-12      -1.595874166455e-14 
   79       8.659358165460e-10       1.624131025269e-13      -6.552659136568e-12       2.510967238379e-18       7.467444288298e-14       4.687634925355e-12      -1.554489412024e-14 
   80       8.665653258693e-10       1.620924856528e-13      -6.605457829509e-12       2.577243625554e-18       7.249956334188e-14       4.565871834070e-12      -1.513987044545e-14 
   81       8.674714247336e-10       1.615488572481e-13      -6.648551468583e-12       2.644501418866e-18       7.041287884354e-14       4.448336477806e-12      -1.474022233321e-14 
   82       8.686221457388e-10       1.607862261679e-13      -6.681598114463e-12       2.712765478145e-18       6.840673692229e-14       4.334640394651e-12      -1.434198631254e-14 
   83       8.699785418843e-10       1.598096788977e-13      -6.704265876918e-12       2.782062565299e-18       6.647165410616e-14       4.224298910223e-12      -1.394066548364e-14 
   84       8.715024952303e-10       1.586253039617e-13      -6.716241426484e-12       2.852417757990e-18       6.459859244318e-14       4.116851343714e-12      -1.353230705083e-14 
   85       8.731822179607e-10       1.572398733576e-13      -6.717255757722e-12       2.923842888169e-18       6.278637543708e-14       4.012252630468e-12      -1.311698017409e-14 
   86       8.750105065894e-10       1.556611728438e-13      -6.707063882795e-12       2.996346277893e-18       6.103537939403e-14       3.910540137446e-12      -1.269584386473e-14 
   87       8.769769102679e-10       1.538981411406e-13      -6.685438092474e-12       3.069936203137e-18       5.934526663229e-14       3.811713932869e-12      -1.227010259967e-14 
   88       8.790675982279e-10       1.519609033974e-13      -6.652168724454e-12       3.144620887099e-18       5.771495518921e-14       3.715735167183e-12      -1.184100647346e-14 
   89       8.812652272247e-10       1.498608046601e-13      -6.607064931661e-12       3.220408493504e-18       5.614258852835e-14       3.622524454024e-12      -1.140985135019e-14 
   90       8.835488089800e-10       1.476104433383e-13      -6.549955450566e-12       3.297307119902e-18       5.462550524644e-14       3.531960251185e-12      -1.097797901555e-14 
   91       8.858935776246e-10       1.452237046727e-13      -6.480689369498e-12       3.375324790978e-18       5.316020878052e-14       3.443877241580e-12      -1.054677732876e-14 
   92       8.882708571422e-10       1.427157942024e-13      -6.399136896954e-12       3.454469451852e-18       5.174233711493e-14       3.358064714206e-12      -1.011768037457e-14 
   93       8.906533590897e-10       1.401028728428e-13      -6.305187595317e-12       3.534744839062e-18       5.036774536041e-14       3.274327149114e-12      -9.692037572308e-15 
   94       8.930322751161e-10       1.374008266454e-13      -6.198743109330e-12       3.616137397693e-18       4.903600553907e-14       3.192679912133e-12      -9.270698154243e-15 
   95       8.954025220369e-10       1.346263730270e-13      -6.079724759429e-12       3.698627375045e-18       4.774737960789e-14       3.113180136161e-12      -8.854364182940e-15 
   96       8.977574833732e-10       1.317974702951e-13      -5.948076702579e-12       3.782192705201e-18       4.650173867164e-14       3.035866384743e-12      -8.443714401044e-15 
   97       9.000889513347e-10       1.289333456475e-13      -5.803766665793e-12       3.866808945734e-18       4.529854796612e-14       2.960757886898e-12      -8.039402584446e-15 
   98       9.023870688035e-10       1.260545231702e-13      -5.646786679658e-12       3.952449214434e-18       4.413685184145e-14       2.887853771951e-12      -7.642055895464e-15 
   99       9.046402713177e-10       1.231828518365e-13      -5.477153811848e-12       4.039084126018e-18       4.301525874529e-14       2.817132304358e-12      -7.252273236014e-15 
  100       9.068352290550e-10       1.203415335054e-13      -5.294910900647e-12       4.126681728849e-18       4.193192620614e-14       2.748550118541e-12      -6.870623600787e-15 
  101       9.089567888158e-10       1.175551509205e-13      -5.100127288470e-12       4.215207441656e-18       4.088454581660e-14       2.682041453711e-12      -6.497644430425e-15 
  102       9.109879160073e-10       1.148496957085e-13      -4.892899555381e-12       4.304623990245e-18       3.987032821659e-14       2.617517388700e-12      -6.133839964694e-15 
  103       9.129096366265e-10       1.122525963780e-13      -4.673352252613e-12       4.394891344220e-18       3.888598807668e-14       2.554865076792e-12      -5.779679595664e-15 
  104       9.147042185961e-10       1.097916399841e-13      -4.441629411890e-12       4.485973484317e-18       3.792849900274e-14       2.493976289334e-12      -5.435513430258e-15 
  105       9.163653301640e-10       1.074915109201e-13      -4.197866187235e-12       4.577859881844e-18       3.699750673301e-14       2.434839085964e-12      -5.101309534552e-15 
  106       9.178891519845e-10       1.053768345879e-13      -3.942214732044e-12       4.670546816327e-18       3.609321545092e-14       2.377457158847e-12      -4.776877959625e-15 
  107       9.192712381576e-10       1.034732576299e-13      -3.674853705726e-12       4.764030815639e-18       3.521564049684e-14       2.321821191952e-12      -4.461947836801e-15 
  108       9.205064938099e-10       1.018074637697e-13      -3.395988905860e-12       4.858308667773e-18       3.436460181205e-14       2.267908417952e-12      -4.156164821035e-15 
  109       9.215891526753e-10       1.004071896536e-13      -3.105853900354e-12       4.953377432627e-18       3.353971738267e-14       2.215682175131e-12      -3.859088534306e-15 
